sex,age,calyr,risk_score,popn,cases,rate
1,26,2002,2,308389,49,15.889
1,26,2002,3,308389,0,0
1,27,2002,1,321135,516,160.68
1,27,2002,2,321135,54,16.815
1,27,2002,3,321135,0,0
1,28,2002,1,332097,526,158.387
1,28,2002,2,332097,47,14.152
1,28,2002,3,332097,0,0
1,29,2002,1,352783,582,164.974
1,29,2002,2,352783,54,15.307
1,29,2002,3,352783,1,0.283
1,30,2002,1,366897,645,175.799
1,30,2002,2,366897,56,15.263
1,30,2002,3,366897,1,0.273
1,31,2002,1,377103,686,181.913
1,31,2002,2,377103,55,14.585
1,31,2002,3,377103,0,0
1,32,2002,1,374912,719,191.778
1,32,2002,2,374912,69,18.404
1,32,2002,3,374912,1,0.267
1,33,2002,1,383594,738,192.391
1,33,2002,2,383594,52,13.556
1,33,2002,3,383594,1,0.261
1,34,2002,1,387009,759,196.119
1,34,2002,2,387009,69,17.829
1,34,2002,3,387009,0,0
1,35,2002,1,397843,749,188.265
1,35,2002,2,397843,79,19.857
1,35,2002,3,397843,1,0.251
1,36,2002,1,396699,862,217.293
1,36,2002,2,396699,56,14.116
1,36,2002,3,396699,1,0.252
1,37,2002,1,397070,858,216.083
1,37,2002,2,397070,75,18.888
1,37,2002,3,397070,0,0
1,38,2002,1,392680,890,226.648
1,38,2002,2,392680,59,15.025
1,38,2002,3,392680,0,0
1,39,2002,1,385959,872,225.931
1,39,2002,2,385959,79,20.468
1,39,2002,3,385959,0,0
1,40,2002,1,376921,911,241.695
1,40,2002,2,376921,77,20.429
1,40,2002,3,376921,1,0.265
1,41,2002,1,367213,903,245.906
1,41,2002,2,367213,71,19.335
1,41,2002,3,367213,0,0
1,42,2002,1,354245,897,253.215
1,42,2002,2,354245,82,23.148
1,42,2002,3,354245,0,0
1,43,2002,1,346943,879,253.356
1,43,2002,2,346943,72,20.753
1,43,2002,3,346943,1,0.288
1,44,2002,1,342232,861,251.584
1,44,2002,2,342232,89,26.006
1,44,2002,3,342232,0,0
1,45,2002,1,327481,921,281.238
1,45,2002,2,327481,90,27.483
1,45,2002,3,327481,1,0.305
1,46,2002,1,315865,957,302.978
1,46,2002,2,315865,75,23.744
1,46,2002,3,315865,0,0
1,47,2002,1,307121,913,297.277
1,47,2002,2,307121,88,28.653
1,47,2002,3,307121,0,0
1,48,2002,1,309067,1001,323.878
1,48,2002,2,309067,109,35.267
1,48,2002,3,309067,0,0
1,49,2002,1,306370,1014,330.972
1,49,2002,2,306370,108,35.251
1,49,2002,3,306370,0,0
1,50,2002,1,303735,1010,332.527
1,50,2002,2,303735,113,37.203
1,50,2002,3,303735,0,0
1,51,2002,1,305069,1072,351.396
1,51,2002,2,305069,113,37.041
1,51,2002,3,305069,0,0
1,52,2002,1,313462,1193,380.588
1,52,2002,2,313462,134,42.748
1,52,2002,3,313462,2,0.638
1,53,2002,1,324260,1292,398.446
1,53,2002,2,324260,134,41.325
1,53,2002,3,324260,0,0
1,54,2002,1,348274,1392,399.685
1,54,2002,2,348274,142,40.772
1,54,2002,3,348274,0,0
1,55,2002,1,368921,1602,434.239
1,55,2002,2,368921,189,51.23
1,55,2002,3,368921,0,0
1,56,2002,1,298386,1353,453.44
1,56,2002,2,298386,157,52.616
1,56,2002,3,298386,0,0
1,57,2002,1,291478,1418,486.486
1,57,2002,2,291478,188,64.499
1,57,2002,3,291478,0,0
1,58,2002,1,285281,1568,549.634
1,58,2002,2,285281,205,71.859
1,58,2002,3,285281,0,0
1,59,2002,1,271444,1634,601.966
1,59,2002,2,271444,184,67.786
1,59,2002,3,271444,0,0
1,60,2002,1,243234,1610,661.914
1,60,2002,2,243234,182,74.825
1,60,2002,3,243234,0,0
1,61,2002,1,226952,1645,724.823
1,61,2002,2,226952,193,85.04
1,61,2002,3,226952,0,0
1,62,2002,1,236188,1722,729.08
1,62,2002,2,236188,238,100.767
1,62,2002,3,236188,0,0
1,63,2002,1,236205,1864,789.145
1,63,2002,2,236205,202,85.519
1,63,2002,3,236205,0,0
1,64,2002,1,233671,1954,836.218
1,64,2002,2,233671,249,106.56
1,64,2002,3,233671,0,0
1,65,2002,1,226125,2103,930.017
1,65,2002,2,226125,265,117.192
1,65,2002,3,226125,0,0
1,66,2002,1,217647,2086,958.433
1,66,2002,2,217647,307,141.054
1,66,2002,3,217647,0,0
1,67,2002,1,209773,2132,1016.337
1,67,2002,2,209773,306,145.872
1,67,2002,3,209773,1,0.477
1,68,2002,1,198855,2303,1158.13
1,68,2002,2,198855,306,153.881
1,68,2002,3,198855,0,0
1,69,2002,1,194842,2327,1194.301
1,69,2002,2,194842,325,166.802
1,69,2002,3,194842,1,0.513
1,70,2002,1,193179,2568,1329.337
1,70,2002,2,193179,324,167.72
1,70,2002,3,193179,1,0.518
1,71,2002,1,188833,2677,1417.655
1,71,2002,2,188833,397,210.239
1,71,2002,3,188833,0,0
1,72,2002,1,180295,2934,1627.333
1,72,2002,2,180295,363,201.337
1,72,2002,3,180295,1,0.555
1,73,2002,1,170460,2918,1711.839
1,73,2002,2,170460,398,233.486
1,73,2002,3,170460,0,0
1,74,2002,1,160873,3112,1934.445
1,74,2002,2,160873,417,259.211
1,74,2002,3,160873,0,0
1,75,2002,1,155205,3226,2078.541
1,75,2002,2,155205,452,291.228
1,75,2002,3,155205,0,0
1,76,2002,1,147096,3355,2280.823
1,76,2002,2,147096,480,326.318
1,76,2002,3,147096,0,0
1,77,2002,1,136824,3432,2508.332
1,77,2002,2,136824,422,308.425
1,77,2002,3,136824,0,0
1,78,2002,1,127754,3413,2671.541
1,78,2002,2,127754,458,358.501
1,78,2002,3,127754,0,0
1,79,2002,1,119101,3526,2960.513
1,79,2002,2,119101,473,397.142
1,79,2002,3,119101,0,0
1,80,2002,1,114347,3616,3162.304
1,80,2002,2,114347,466,407.531
1,80,2002,3,114347,0,0
1,81,2002,1,109168,3789,3470.797
1,81,2002,2,109168,471,431.445
1,81,2002,3,109168,1,0.916
1,82,2002,1,98820,3846,3891.925
1,82,2002,2,98820,475,480.672
1,82,2002,3,98820,1,1.012
1,83,2002,1,66791,2575,3855.31
1,83,2002,2,66791,330,494.079
1,83,2002,3,66791,0,0
1,84,2002,1,50549,2311,4571.802
1,84,2002,2,50549,284,561.831
1,84,2002,3,50549,1,1.978
1,85,2002,1,48841,2376,4864.765
1,85,2002,2,48841,321,657.235
1,85,2002,3,48841,0,0
1,86,2002,1,43992,2579,5862.43
1,86,2002,2,43992,280,636.479
1,86,2002,3,43992,0,0
1,87,2002,1,39748,2372,5967.596
1,87,2002,2,39748,289,727.081
1,87,2002,3,39748,1,2.516
1,88,2002,1,32969,2169,6578.907
1,88,2002,2,32969,257,779.52
1,88,2002,3,32969,0,0
1,89,2002,1,26419,1845,6983.61
1,89,2002,2,26419,226,855.445
1,89,2002,3,26419,1,3.785
1,90,2002,1,21951,1593,7257.073
1,90,2002,2,21951,169,769.897
1,90,2002,3,21951,0,0
1,91,2002,1,16342,1229,7520.499
1,91,2002,2,16342,150,917.88
1,91,2002,3,16342,0,0
1,92,2002,1,12379,1006,8126.666
1,92,2002,2,12379,101,815.898
1,92,2002,3,12379,0,0
1,93,2002,1,8783,800,9108.505
1,93,2002,2,8783,82,933.622
1,93,2002,3,8783,0,0
1,94,2002,1,6262,577,9214.309
1,94,2002,2,6262,58,926.222
1,94,2002,3,6262,0,0
1,95,2002,1,4205,397,9441.141
1,95,2002,2,4205,46,1093.936
1,95,2002,3,4205,0,0
1,96,2002,1,2670,299,11198.502
1,96,2002,2,2670,32,1198.502
1,96,2002,3,2670,0,0
1,97,2002,1,1721,171,9936.084
1,97,2002,2,1721,18,1045.904
1,97,2002,3,1721,0,0
1,98,2002,1,989,119,12032.356
1,98,2002,2,989,3,303.337
1,98,2002,3,989,0,0
1,99,2002,1,594,69,11616.162
1,99,2002,2,594,11,1851.852
1,99,2002,3,594,0,0
1,100,2002,1,325,44,13538.462
1,100,2002,2,325,3,923.077
1,100,2002,3,325,0,0
1,101,2002,1,202,43,21287.129
1,101,2002,2,202,4,1980.198
1,101,2002,3,202,0,0
1,102,2002,1,106,23,21698.113
1,102,2002,2,106,1,943.396
1,102,2002,3,106,0,0
1,103,2002,1,41,4,9756.098
1,103,2002,2,41,2,4878.049
1,103,2002,3,41,0,0
1,104,2002,1,22,3,13636.364
1,104,2002,2,22,0,0
1,104,2002,3,22,0,0
2,5,2002,1,299887,715,238.423
2,5,2002,2,299887,19,6.336
2,5,2002,3,299887,0,0
2,6,2002,1,297315,555,186.671
2,6,2002,2,297315,16,5.381
2,6,2002,3,297315,0,0
2,7,2002,1,297567,486,163.325
2,7,2002,2,297567,15,5.041
2,7,2002,3,297567,1,0.336
2,8,2002,1,305652,507,165.875
2,8,2002,2,305652,6,1.963
2,8,2002,3,305652,1,0.327
2,9,2002,1,308816,469,151.87
2,9,2002,2,308816,10,3.238
2,9,2002,3,308816,0,0
2,10,2002,1,319039,453,141.989
2,10,2002,2,319039,9,2.821
2,10,2002,3,319039,0,0
2,11,2002,1,323800,369,113.959
2,11,2002,2,323800,11,3.397
2,11,2002,3,323800,0,0
2,12,2002,1,317375,331,104.293
2,12,2002,2,317375,14,4.411
2,12,2002,3,317375,0,0
2,13,2002,1,313965,340,108.292
2,13,2002,2,313965,14,4.459
2,13,2002,3,313965,0,0
2,14,2002,1,317329,336,105.884
2,14,2002,2,317329,15,4.727
2,14,2002,3,317329,0,0
2,15,2002,1,309591,496,160.211
2,15,2002,2,309591,12,3.876
2,15,2002,3,309591,2,0.646
2,16,2002,1,304928,711,233.17
2,16,2002,2,304928,23,7.543
2,16,2002,3,304928,0,0
2,17,2002,1,305723,918,300.272
2,17,2002,2,305723,48,15.7
2,17,2002,3,305723,0,0
2,18,2002,1,296592,973,328.06
2,18,2002,2,296592,42,14.161
2,18,2002,3,296592,1,0.337
2,19,2002,1,293276,1115,380.188
2,19,2002,2,293276,40,13.639
2,19,2002,3,293276,2,0.682
2,20,2002,1,296745,1162,391.582
2,20,2002,2,296745,43,14.491
2,20,2002,3,296745,1,0.337
2,21,2002,1,312026,1141,365.675
2,21,2002,2,312026,57,18.268
2,21,2002,3,312026,0,0
2,22,2002,1,316489,1199,378.844
2,22,2002,2,316489,61,19.274
2,22,2002,3,316489,2,0.632
2,23,2002,1,308132,1041,337.842
2,23,2002,2,308132,52,16.876
2,23,2002,3,308132,1,0.325
2,24,2002,1,295975,966,326.379
2,24,2002,2,295975,80,27.029
2,24,2002,3,295975,0,0
2,25,2002,1,296142,989,333.961
2,25,2002,2,296142,70,23.637
2,25,2002,3,296142,2,0.675
2,26,2002,1,305351,1050,343.867
2,26,2002,2,305351,62,20.305
2,26,2002,3,305351,0,0
2,27,2002,1,317909,1143,359.537
2,27,2002,2,317909,71,22.333
2,27,2002,3,317909,1,0.315
2,28,2002,1,330319,1172,354.809
2,28,2002,2,330319,81,24.522
2,28,2002,3,330319,2,0.605
2,29,2002,1,350127,1248,356.442
2,29,2002,2,350127,69,19.707
2,29,2002,3,350127,0,0
2,30,2002,1,370491,1242,335.231
2,30,2002,2,370491,93,25.102
2,30,2002,3,370491,1,0.27
2,31,2002,1,381444,1379,361.521
2,31,2002,2,381444,84,22.022
2,31,2002,3,381444,0,0
2,32,2002,1,377283,1233,326.81
2,32,2002,2,377283,88,23.325
2,32,2002,3,377283,1,0.265
2,33,2002,1,388094,1349,347.596
2,33,2002,2,388094,87,22.417
2,33,2002,3,388094,0,0
2,34,2002,1,391246,1275,325.882
2,34,2002,2,391246,76,19.425
2,34,2002,3,391246,1,0.256
2,35,2002,1,399307,1259,315.296
2,35,2002,2,399307,86,21.537
2,35,2002,3,399307,1,0.25
2,36,2002,1,401344,1279,318.679
2,36,2002,2,401344,94,23.421
2,36,2002,3,401344,1,0.249
2,37,2002,1,402816,1154,286.483
2,37,2002,2,402816,81,20.108
2,37,2002,3,402816,0,0
2,38,2002,1,399027,1130,283.189
2,38,2002,2,399027,87,21.803
2,38,2002,3,399027,0,0
2,39,2002,1,391921,1162,296.488
2,39,2002,2,391921,70,17.861
2,39,2002,3,391921,0,0
2,40,2002,1,382132,1091,285.503
2,40,2002,2,382132,68,17.795
2,40,2002,3,382132,1,0.262
2,41,2002,1,370966,1057,284.932
2,41,2002,2,370966,81,21.835
2,41,2002,3,370966,1,0.27
2,42,2002,1,356365,1043,292.677
2,42,2002,2,356365,65,18.24
2,42,2002,3,356365,0,0
2,43,2002,1,349210,1048,300.106
2,43,2002,2,349210,74,21.191
2,43,2002,3,349210,0,0
2,44,2002,1,343902,1067,310.263
2,44,2002,2,343902,73,21.227
2,44,2002,3,343902,0,0
2,45,2002,1,331994,1020,307.234
2,45,2002,2,331994,70,21.085
2,45,2002,3,331994,1,0.301
2,46,2002,1,321217,1053,327.816
2,46,2002,2,321217,89,27.707
2,46,2002,3,321217,0,0
2,47,2002,1,313389,1085,346.215
2,47,2002,2,313389,91,29.037
2,47,2002,3,313389,0,0
2,48,2002,1,315278,999,316.863
2,48,2002,2,315278,77,24.423
2,48,2002,3,315278,1,0.317
2,49,2002,1,311819,1106,354.693
2,49,2002,2,311819,87,27.901
2,49,2002,3,311819,2,0.641
2,50,2002,1,309319,1124,363.379
2,50,2002,2,309319,99,32.006
2,50,2002,3,309319,0,0
2,51,2002,1,310817,1222,393.157
2,51,2002,2,310817,130,41.825
2,51,2002,3,310817,0,0
2,52,2002,1,320744,1246,388.472
2,52,2002,2,320744,109,33.983
2,52,2002,3,320744,0,0
2,53,2002,1,330373,1336,404.391
2,53,2002,2,330373,109,32.993
2,53,2002,3,330373,1,0.303
2,54,2002,1,354829,1500,422.739
2,54,2002,2,354829,139,39.174
2,54,2002,3,354829,1,0.282
2,55,2002,1,374778,1561,416.513
2,55,2002,2,374778,156,41.625
2,55,2002,3,374778,0,0
2,56,2002,1,304597,1364,447.805
2,56,2002,2,304597,140,45.962
2,56,2002,3,304597,0,0
2,57,2002,1,297589,1436,482.545
2,57,2002,2,297589,155,52.085
2,57,2002,3,297589,0,0
2,58,2002,1,290940,1471,505.603
2,58,2002,2,290940,140,48.12
2,58,2002,3,290940,0,0
2,59,2002,1,277556,1445,520.616
2,59,2002,2,277556,136,48.999
2,59,2002,3,277556,0,0
2,60,2002,1,250828,1495,596.026
2,60,2002,2,250828,112,44.652
2,60,2002,3,250828,0,0
2,61,2002,1,235186,1396,593.573
2,61,2002,2,235186,160,68.031
2,61,2002,3,235186,0,0
2,62,2002,1,245684,1532,623.565
2,62,2002,2,245684,149,60.647
2,62,2002,3,245684,1,0.407
2,63,2002,1,246546,1688,684.659
2,63,2002,2,246546,184,74.631
2,63,2002,3,246546,1,0.406
2,64,2002,1,243353,1729,710.491
2,64,2002,2,243353,176,72.323
2,64,2002,3,243353,0,0
2,65,2002,1,237617,1814,763.413
2,65,2002,2,237617,201,84.59
2,65,2002,3,237617,0,0
2,66,2002,1,231560,1786,771.29
2,66,2002,2,231560,206,88.962
2,66,2002,3,231560,0,0
2,67,2002,1,224840,1998,888.632
2,67,2002,2,224840,226,100.516
2,67,2002,3,224840,0,0
2,68,2002,1,216599,1998,922.442
2,68,2002,2,216599,241,111.266
2,68,2002,3,216599,0,0
2,69,2002,1,216174,2157,997.807
2,69,2002,2,216174,218,100.845
2,69,2002,3,216174,0,0
2,70,2002,1,217596,2285,1050.111
2,70,2002,2,217596,265,121.785
2,70,2002,3,217596,0,0
2,71,2002,1,219375,2617,1192.934
2,71,2002,2,219375,304,138.575
2,71,2002,3,219375,0,0
2,72,2002,1,215105,2782,1293.322
2,72,2002,2,215105,320,148.765
2,72,2002,3,215105,0,0
2,73,2002,1,207559,2897,1395.748
2,73,2002,2,207559,365,175.854
2,73,2002,3,207559,0,0
2,74,2002,1,199323,3071,1540.715
2,74,2002,2,199323,355,178.103
2,74,2002,3,199323,2,1.003
2,75,2002,1,196960,3339,1695.268
2,75,2002,2,196960,385,195.471
2,75,2002,3,196960,0,0
2,76,2002,1,193097,3556,1841.561
2,76,2002,2,193097,381,197.31
2,76,2002,3,193097,0,0
2,77,2002,1,187076,3761,2010.413
2,77,2002,2,187076,416,222.37
2,77,2002,3,187076,0,0
2,78,2002,1,182195,4086,2242.652
2,78,2002,2,182195,472,259.063
2,78,2002,3,182195,0,0
2,79,2002,1,177527,4282,2412.027
2,79,2002,2,177527,439,247.286
2,79,2002,3,177527,0,0
2,80,2002,1,177907,4683,2632.274
2,80,2002,2,177907,474,266.431
2,80,2002,3,177907,1,0.562
2,81,2002,1,178817,5172,2892.342
2,81,2002,2,178817,522,291.919
2,81,2002,3,178817,0,0
2,82,2002,1,166210,5446,3276.578
2,82,2002,2,166210,562,338.126
2,82,2002,3,166210,1,0.602
2,83,2002,1,118392,3931,3320.326
2,83,2002,2,118392,377,318.434
2,83,2002,3,118392,0,0
2,84,2002,1,95447,3978,4167.758
2,84,2002,2,95447,352,368.791
2,84,2002,3,95447,0,0
2,85,2002,1,97889,4261,4352.889
2,85,2002,2,97889,431,440.295
2,85,2002,3,97889,0,0
2,86,2002,1,94070,4581,4869.778
2,86,2002,2,94070,395,419.9
2,86,2002,3,94070,0,0
2,87,2002,1,90916,4611,5071.715
2,87,2002,2,90916,462,508.161
2,87,2002,3,90916,0,0
2,88,2002,1,80479,4500,5591.521
2,88,2002,2,80479,403,500.752
2,88,2002,3,80479,0,0
2,89,2002,1,69046,4232,6129.247
2,89,2002,2,69046,385,557.599
2,89,2002,3,69046,1,1.448
2,90,2002,1,58117,3750,6452.501
2,90,2002,2,58117,333,572.982
2,90,2002,3,58117,1,1.721
2,91,2002,1,47650,3229,6776.495
2,91,2002,2,47650,285,598.111
2,91,2002,3,47650,0,0
2,92,2002,1,39221,2688,6853.471
2,92,2002,2,39221,241,614.467
2,92,2002,3,39221,0,0
2,93,2002,1,30854,2304,7467.427
2,93,2002,2,30854,211,683.866
2,93,2002,3,30854,0,0
2,94,2002,1,24061,1844,7663.854
2,94,2002,2,24061,157,652.508
2,94,2002,3,24061,1,4.156
2,95,2002,1,17404,1398,8032.636
2,95,2002,2,17404,109,626.293
2,95,2002,3,17404,0,0
2,96,2002,1,12357,1003,8116.857
2,96,2002,2,12357,76,615.036
2,96,2002,3,12357,0,0
2,97,2002,1,8523,668,7837.616
2,97,2002,2,8523,63,739.176
2,97,2002,3,8523,0,0
2,98,2002,1,5987,491,8201.102
2,98,2002,2,5987,39,651.411
2,98,2002,3,5987,0,0
2,99,2002,1,3956,324,8190.091
2,99,2002,2,3956,32,808.898
2,99,2002,3,3956,0,0
2,100,2002,1,2463,196,7957.775
2,100,2002,2,2463,11,446.61
2,100,2002,3,2463,0,0
2,101,2002,1,1476,188,12737.127
2,101,2002,2,1476,16,1084.011
2,101,2002,3,1476,0,0
2,102,2002,1,910,73,8021.978
2,102,2002,2,910,5,549.451
2,102,2002,3,910,0,0
2,103,2002,1,465,37,7956.989
2,103,2002,2,465,0,0
2,103,2002,3,465,0,0
2,104,2002,1,243,18,7407.407
2,104,2002,2,243,0,0
2,104,2002,3,243,0,0
1,5,2003,1,308229,563,182.656
1,5,2003,2,308229,25,8.111
1,5,2003,3,308229,1,0.324
1,6,2003,1,316669,491,155.051
1,6,2003,2,316669,15,4.737
1,6,2003,3,316669,0,0
1,7,2003,1,315009,379,120.314
1,7,2003,2,315009,9,2.857
1,7,2003,3,315009,0,0
1,8,2003,1,315330,359,113.849
1,8,2003,2,315330,12,3.806
1,8,2003,3,315330,1,0.317
1,9,2003,1,322946,306,94.753
1,9,2003,2,322946,14,4.335
1,9,2003,3,322946,2,0.619
1,10,2003,1,325555,315,96.758
1,10,2003,2,325555,12,3.686
1,10,2003,3,325555,1,0.307
1,11,2003,1,334850,331,98.85
1,11,2003,2,334850,12,3.584
1,11,2003,3,334850,1,0.299
1,12,2003,1,340570,342,100.42
1,12,2003,2,340570,14,4.111
1,12,2003,3,340570,0,0
1,13,2003,1,333779,316,94.673
1,13,2003,2,333779,19,5.692
1,13,2003,3,333779,1,0.3
1,14,2003,1,327953,292,89.037
1,14,2003,2,327953,20,6.098
1,14,2003,3,327953,0,0
1,15,2003,1,331363,304,91.742
1,15,2003,2,331363,28,8.45
1,15,2003,3,331363,1,0.302
1,16,2003,1,322227,336,104.274
1,16,2003,2,322227,24,7.448
1,16,2003,3,322227,0,0
1,17,2003,1,322549,352,109.131
1,17,2003,2,322549,26,8.061
1,17,2003,3,322549,1,0.31
1,18,2003,1,328196,425,129.496
1,18,2003,2,328196,26,7.922
1,18,2003,3,328196,0,0
1,19,2003,1,320074,413,129.033
1,19,2003,2,320074,38,11.872
1,19,2003,3,320074,0,0
1,20,2003,1,310034,431,139.017
1,20,2003,2,310034,43,13.869
1,20,2003,3,310034,0,0
1,21,2003,1,302999,437,144.225
1,21,2003,2,302999,45,14.852
1,21,2003,3,302999,0,0
1,22,2003,1,316035,449,142.073
1,22,2003,2,316035,43,13.606
1,22,2003,3,316035,0,0
1,23,2003,1,320520,460,143.517
1,23,2003,2,320520,49,15.288
1,23,2003,3,320520,0,0
1,24,2003,1,312224,472,151.174
1,24,2003,2,312224,38,12.171
1,24,2003,3,312224,0,0
1,25,2003,1,299489,470,156.934
1,25,2003,2,299489,47,15.693
1,25,2003,3,299489,1,0.334
1,26,2003,1,301962,505,167.24
1,26,2003,2,301962,37,12.253
1,26,2003,3,301962,0,0
1,27,2003,1,313046,471,150.457
1,27,2003,2,313046,59,18.847
1,27,2003,3,313046,0,0
1,28,2003,1,325423,544,167.167
1,28,2003,2,325423,64,19.667
1,28,2003,3,325423,1,0.307
1,29,2003,1,336120,604,179.698
1,29,2003,2,336120,62,18.446
1,29,2003,3,336120,1,0.298
1,30,2003,1,353423,613,173.447
1,30,2003,2,353423,75,21.221
1,30,2003,3,353423,0,0
1,31,2003,1,367451,700,190.502
1,31,2003,2,367451,68,18.506
1,31,2003,3,367451,0,0
1,32,2003,1,377927,743,196.599
1,32,2003,2,377927,83,21.962
1,32,2003,3,377927,0,0
1,33,2003,1,374888,769,205.128
1,33,2003,2,374888,73,19.472
1,33,2003,3,374888,0,0
1,34,2003,1,383513,818,213.291
1,34,2003,2,383513,86,22.424
1,34,2003,3,383513,0,0
1,35,2003,1,388295,847,218.133
1,35,2003,2,388295,96,24.723
1,35,2003,3,388295,0,0
1,36,2003,1,398720,816,204.655
1,36,2003,2,398720,72,18.058
1,36,2003,3,398720,1,0.251
1,37,2003,1,397475,819,206.051
1,37,2003,2,397475,95,23.901
1,37,2003,3,397475,0,0
1,38,2003,1,397852,945,237.526
1,38,2003,2,397852,87,21.867
1,38,2003,3,397852,0,0
1,39,2003,1,393812,924,234.63
1,39,2003,2,393812,100,25.393
1,39,2003,3,393812,2,0.508
1,40,2003,1,385459,967,250.87
1,40,2003,2,385459,87,22.57
1,40,2003,3,385459,1,0.259
1,41,2003,1,376722,994,263.855
1,41,2003,2,376722,101,26.81
1,41,2003,3,376722,0,0
1,42,2003,1,366963,1021,278.23
1,42,2003,2,366963,89,24.253
1,42,2003,3,366963,1,0.273
1,43,2003,1,353894,954,269.572
1,43,2003,2,353894,100,28.257
1,43,2003,3,353894,0,0
1,44,2003,1,346579,935,269.78
1,44,2003,2,346579,91,26.257
1,44,2003,3,346579,0,0
1,45,2003,1,341619,897,262.573
1,45,2003,2,341619,87,25.467
1,45,2003,3,341619,0,0
1,46,2003,1,327002,972,297.246
1,46,2003,2,327002,104,31.804
1,46,2003,3,327002,0,0
1,47,2003,1,315466,970,307.482
1,47,2003,2,315466,113,35.82
1,47,2003,3,315466,0,0
1,48,2003,1,306371,995,324.77
1,48,2003,2,306371,86,28.071
1,48,2003,3,306371,0,0
1,49,2003,1,308363,1072,347.642
1,49,2003,2,308363,117,37.942
1,49,2003,3,308363,0,0
1,50,2003,1,305541,1124,367.872
1,50,2003,2,305541,114,37.311
1,50,2003,3,305541,0,0
1,51,2003,1,302317,1152,381.057
1,51,2003,2,302317,134,44.324
1,51,2003,3,302317,2,0.662
1,52,2003,1,303752,1133,373.002
1,52,2003,2,303752,141,46.419
1,52,2003,3,303752,1,0.329
1,53,2003,1,311784,1232,395.145
1,53,2003,2,311784,153,49.072
1,53,2003,3,311784,1,0.321
1,54,2003,1,322401,1328,411.909
1,54,2003,2,322401,183,56.762
1,54,2003,3,322401,0,0
1,55,2003,1,344951,1517,439.773
1,55,2003,2,344951,184,53.341
1,55,2003,3,344951,0,0
1,56,2003,1,366622,1669,455.237
1,56,2003,2,366622,220,60.007
1,56,2003,3,366622,0,0
1,57,2003,1,295088,1461,495.107
1,57,2003,2,295088,191,64.726
1,57,2003,3,295088,0,0
1,58,2003,1,288295,1549,537.297
1,58,2003,2,288295,222,77.004
1,58,2003,3,288295,0,0
1,59,2003,1,282876,1692,598.142
1,59,2003,2,282876,228,80.601
1,59,2003,3,282876,0,0
1,60,2003,1,268474,1754,653.322
1,60,2003,2,268474,233,86.787
1,60,2003,3,268474,0,0
1,61,2003,1,240396,1686,701.343
1,61,2003,2,240396,217,90.268
1,61,2003,3,240396,0,0
1,62,2003,1,223570,1717,767.992
1,62,2003,2,223570,217,97.061
1,62,2003,3,223570,1,0.447
1,63,2003,1,232657,1927,828.258
1,63,2003,2,232657,225,96.709
1,63,2003,3,232657,0,0
1,64,2003,1,232514,2064,887.688
1,64,2003,2,232514,285,122.573
1,64,2003,3,232514,0,0
1,65,2003,1,229079,2139,933.739
1,65,2003,2,229079,302,131.832
1,65,2003,3,229079,0,0
1,66,2003,1,221276,2286,1033.099
1,66,2003,2,221276,308,139.193
1,66,2003,3,221276,0,0
1,67,2003,1,212915,2371,1113.59
1,67,2003,2,212915,343,161.097
1,67,2003,3,212915,1,0.47
1,68,2003,1,205009,2361,1151.657
1,68,2003,2,205009,354,172.675
1,68,2003,3,205009,0,0
1,69,2003,1,193606,2437,1258.742
1,69,2003,2,193606,347,179.23
1,69,2003,3,193606,1,0.517
1,70,2003,1,189362,2603,1374.616
1,70,2003,2,189362,374,197.505
1,70,2003,3,189362,0,0
1,71,2003,1,187386,2728,1455.818
1,71,2003,2,187386,429,228.939
1,71,2003,3,187386,0,0
1,72,2003,1,182296,2885,1582.591
1,72,2003,2,182296,387,212.292
1,72,2003,3,182296,1,0.549
1,73,2003,1,173494,3061,1764.326
1,73,2003,2,173494,419,241.507
1,73,2003,3,173494,0,0
1,74,2003,1,163385,3150,1927.962
1,74,2003,2,163385,469,287.052
1,74,2003,3,163385,0,0
1,75,2003,1,153582,3253,2118.087
1,75,2003,2,153582,499,324.908
1,75,2003,3,153582,0,0
1,76,2003,1,147338,3296,2237.033
1,76,2003,2,147338,447,303.384
1,76,2003,3,147338,1,0.679
1,77,2003,1,138887,3512,2528.674
1,77,2003,2,138887,478,344.165
1,77,2003,3,138887,0,0
1,78,2003,1,128429,3602,2804.662
1,78,2003,2,128429,501,390.099
1,78,2003,3,128429,0,0
1,79,2003,1,119122,3628,3045.617
1,79,2003,2,119122,493,413.861
1,79,2003,3,119122,1,0.839
